payment_id,ride_id,amount,method,paid_date,time
13543,13543,68.24,voucher,2024/12/16,6:41:00 AM
13544,13544,18.72,voucher,2023/07/06,8:23:00 AM
13546,13546,53.21,voucher,2024/09/30,7:00:00 AM
13548,13548,50.33,paypal,2022/04/08,9:31:00 PM
13549,13549,71.69,voucher,2022/12/23,4:05:00 AM
13550,13550,42.78,card,2024/03/24,7:05:00 AM
13552,13552,41.94,cash,2023/09/19,6:57:00 PM
13553,13553,11.99,card,2023/02/06,5:19:00 PM
13554,13554,47.98,cash,2022/11/15,12:08:00 AM
13555,13555,68.75,card,2023/04/11,2:06:00 PM
13556,13556,60.39,cash,2021/05/12,6:08:00 AM
13557,13557,14.47,cash,2022/02/18,3:47:00 AM
13558,13558,56.66,cash,2023/05/21,11:48:00 AM
13559,13559,23.33,cash,2021/05/13,9:21:00 PM
13560,13560,65.28,cash,2022/01/12,2:06:00 AM
13561,13561,64.87,voucher,2024/08/02,6:23:00 PM
13562,13562,62.12,voucher,2023/08/07,1:41:00 AM
13563,13563,46.06,paypal,2023/01/26,12:12:00 AM
13564,13564,64.94,cash,2024/08/08,11:11:00 AM
13565,13565,30.12,paypal,2022/01/27,12:49:00 AM
13566,13566,15.07,cash,2024/03/26,8:38:00 PM
13567,13567,28.35,card,2021/12/10,11:07:00 PM
13570,13570,71.85,card,2024/11/30,3:18:00 PM
13571,13571,37.17,paypal,2023/12/31,7:50:00 PM
13574,13574,36.7,cash,2021/09/27,7:11:00 PM
13575,13575,35.51,card,2024/08/11,11:43:00 PM
13577,13577,29.26,card,2023/01/03,7:53:00 AM
13578,13578,28.93,voucher,2021/06/06,2:45:00 PM
13579,13579,68.57,paypal,2021/04/29,8:13:00 AM
13580,13580,40.57,card,2024/10/13,12:48:00 PM
13581,13581,61.97,voucher,2022/09/17,7:07:00 PM
13582,13582,51.95,card,2021/06/04,6:24:00 AM
13583,13583,66.95,paypal,2024/02/24,1:09:00 PM
13584,13584,13.33,voucher,2024/03/30,12:47:00 AM
13585,13585,43.17,voucher,2022/02/07,10:25:00 PM
13587,13587,15.03,paypal,2023/04/14,3:27:00 PM
13588,13588,18.84,cash,2023/07/05,2:34:00 PM
13589,13589,10.61,voucher,2022/10/07,9:02:00 PM
13591,13591,63.95,cash,2022/03/18,7:56:00 PM
13592,13592,5.27,voucher,2023/11/02,11:43:00 PM
13593,13593,25.59,cash,2021/11/27,2:10:00 AM
13595,13595,71.65,voucher,2023/05/27,7:07:00 PM
13596,13596,45.69,cash,2023/09/13,7:49:00 PM
13597,13597,40.22,card,2023/09/29,7:38:00 AM
13598,13598,52.04,paypal,2024/08/16,1:08:00 AM
13599,13599,35.65,card,2023/01/11,7:19:00 PM
13600,13600,35.66,cash,2023/07/18,11:03:00 AM
13601,13601,61.02,voucher,2023/11/01,8:36:00 AM
13602,13602,33.4,paypal,2022/10/25,12:24:00 AM
13603,13603,58.36,cash,2024/04/06,1:04:00 PM
13604,13604,7.16,cash,2023/01/13,4:24:00 PM
13605,13605,69.56,voucher,2022/05/30,6:47:00 AM
13606,13606,39.65,voucher,2022/03/17,10:28:00 AM
13607,13607,78.39,voucher,2024/05/09,2:19:00 AM
13608,13608,36.37,cash,2024/12/20,10:00:00 PM
13609,13609,62.19,paypal,2023/02/10,8:00:00 PM
13610,13610,7.57,voucher,2023/05/11,4:17:00 PM
13611,13611,11.55,cash,2021/11/23,12:03:00 AM
13612,13612,47.74,card,2023/09/11,8:36:00 PM
13613,13613,28.25,voucher,2024/11/02,10:00:00 AM
13614,13614,30.54,card,2021/07/14,7:37:00 PM
13615,13615,70.17,paypal,2021/03/08,3:48:00 AM
13616,13616,21.25,cash,2023/10/07,3:06:00 AM
13617,13617,30.38,paypal,2021/10/05,9:28:00 AM
13618,13618,31.01,voucher,2021/05/19,1:20:00 PM
13620,13620,63.91,voucher,2022/06/26,10:53:00 AM
13621,13621,35.8,card,2022/09/08,3:06:00 PM
13623,13623,28.2,card,2022/01/04,7:37:00 AM
13625,13625,44.95,cash,2022/10/24,12:27:00 PM
13626,13626,37.53,card,2021/10/06,12:13:00 AM
13628,13628,35.64,cash,2022/04/30,5:56:00 AM
13629,13629,56.67,cash,2022/02/09,6:02:00 PM
13632,13632,7.33,card,2024/07/10,9:55:00 PM
13634,13634,71.73,paypal,2023/09/10,9:13:00 AM
13635,13635,30.98,paypal,2023/08/13,3:39:00 AM
13636,13636,80.85,cash,2024/12/15,7:44:00 AM
13637,13637,19.41,paypal,2022/05/01,4:51:00 PM
13638,13638,24.36,card,2021/12/08,3:06:00 AM
13639,13639,71.02,voucher,2024/09/05,10:47:00 PM
13641,13641,9.9,paypal,2024/05/17,7:51:00 PM
13642,13642,27.63,cash,2021/03/21,1:24:00 AM
13643,13643,35.35,paypal,2022/05/27,1:35:00 AM
13644,13644,12.63,cash,2023/12/30,9:56:00 AM
13645,13645,49.58,paypal,2021/12/30,8:08:00 AM
13647,13647,18.95,paypal,2022/08/21,1:58:00 AM
13648,13648,71.62,cash,2023/10/13,4:30:00 AM
13649,13649,70.96,cash,2022/05/28,2:13:00 AM
13650,13650,6.75,paypal,2022/01/04,11:40:00 PM
13651,13651,56.56,card,2021/11/04,4:57:00 AM
13652,13652,11.45,paypal,2024/11/24,10:53:00 PM
13655,13655,47,card,2021/12/11,8:00:00 PM
13656,13656,72.69,card,2024/11/20,2:23:00 AM
13657,13657,67.3,card,2021/12/23,7:26:00 AM
13658,13658,36.85,card,2022/06/03,4:32:00 PM
13659,13659,34.46,cash,2023/07/30,7:46:00 PM
13660,13660,62.64,cash,2024/04/06,6:15:00 AM
13661,13661,74.87,paypal,2023/04/30,8:42:00 AM
13662,13662,39.98,cash,2024/03/12,7:21:00 AM
13664,13664,58.6,voucher,2022/06/06,12:48:00 PM
13665,13665,31.7,card,2022/01/02,11:55:00 AM
13666,13666,7.61,paypal,2024/07/27,9:23:00 PM
13667,13667,7.2,card,2024/11/11,5:56:00 AM
13668,13668,35.97,paypal,2021/03/20,9:11:00 AM
13669,13669,4.29,paypal,2023/10/29,9:35:00 PM
13670,13670,64.5,cash,2024/11/21,2:55:00 AM
13671,13671,64.29,voucher,2024/01/30,4:02:00 PM
13672,13672,22.25,voucher,2022/09/08,4:16:00 AM
13675,13675,67.86,card,2024/12/27,8:25:00 AM
13676,13676,31.56,cash,2023/07/05,12:55:00 PM
13677,13677,51.99,card,2023/04/03,7:51:00 PM
13679,13679,27.61,paypal,2023/09/19,7:15:00 PM
13680,13680,24.42,voucher,2024/04/12,6:05:00 PM
13681,13681,39.49,cash,2023/07/14,1:44:00 PM
13682,13682,62.42,card,2023/10/23,11:44:00 AM
13683,13683,63.64,card,2024/09/07,3:28:00 PM
13684,13684,75.53,cash,2021/12/15,8:26:00 AM
13685,13685,56.24,paypal,2021/01/11,10:46:00 PM
13686,13686,16.84,paypal,2021/06/16,5:05:00 AM
13687,13687,35.15,voucher,2024/03/12,4:23:00 AM
13688,13688,14.99,paypal,2024/06/03,2:50:00 PM
13689,13689,59.33,card,2023/10/22,1:14:00 PM
13690,13690,8.99,voucher,2022/04/21,7:42:00 AM
13691,13691,8.11,voucher,2023/11/20,11:41:00 PM
13692,13692,21.02,card,2024/01/19,8:39:00 AM
13693,13693,64.86,card,2023/06/27,8:35:00 PM
13694,13694,49.49,voucher,2024/08/27,12:49:00 AM
13696,13696,50.44,card,2023/08/19,12:44:00 AM
13697,13697,78.86,card,2021/04/08,2:14:00 AM
13698,13698,27.7,card,2024/12/28,10:21:00 AM
13699,13699,2.89,cash,2023/03/09,10:31:00 PM
13700,13700,42.15,cash,2024/10/01,1:57:00 PM
13701,13701,37.4,cash,2024/06/14,12:04:00 PM
13702,13702,74.03,voucher,2024/10/28,3:23:00 PM
13703,13703,37.34,voucher,2022/07/18,2:38:00 AM
13704,13704,3.66,voucher,2024/02/09,1:58:00 PM
13705,13705,47.84,card,2024/08/17,9:19:00 AM
13706,13706,63.15,card,2023/05/26,3:29:00 AM
13707,13707,17.28,paypal,2023/06/06,12:52:00 PM
13708,13708,44.6,paypal,2022/10/30,4:47:00 PM
13711,13711,20.03,voucher,2021/07/27,2:37:00 PM
13712,13712,79.65,voucher,2022/08/15,6:21:00 PM
13714,13714,17.14,voucher,2021/11/08,5:37:00 PM
13716,13716,25.51,paypal,2023/11/22,7:43:00 PM
13717,13717,20.47,card,2024/10/12,8:49:00 AM
13718,13718,76,paypal,2021/09/11,11:37:00 AM
13719,13719,14.39,card,2023/03/29,10:09:00 PM
13720,13720,19.29,card,2024/06/12,11:55:00 AM
13722,13722,59.3,card,2023/12/13,12:36:00 PM
13723,13723,52.23,card,2023/07/02,12:33:00 PM
13724,13724,52.69,cash,2023/03/14,7:11:00 AM
13725,13725,41.59,card,2021/05/24,9:12:00 PM
13726,13726,58.39,paypal,2021/08/13,9:24:00 AM
13727,13727,68.5,paypal,2022/04/08,2:14:00 AM
13728,13728,35.11,card,2021/05/02,11:58:00 PM
13729,13729,21.42,card,2021/06/12,12:22:00 PM
13730,13730,21.36,voucher,2023/12/19,2:30:00 AM
13731,13731,10.38,card,2024/06/23,7:20:00 PM
13732,13732,28.97,card,2023/08/18,12:33:00 PM
13735,13735,66.02,voucher,2024/01/29,6:04:00 AM
13736,13736,4.37,voucher,2024/05/03,6:27:00 AM
13737,13737,84.28,cash,2022/11/05,10:45:00 PM
13738,13738,55.32,cash,2022/12/12,12:19:00 AM
13739,13739,27.15,card,2022/06/04,9:20:00 PM
13740,13740,70.84,cash,2021/01/16,5:58:00 AM
13741,13741,12.89,cash,2022/04/12,6:29:00 PM
13742,13742,18.57,card,2024/09/09,10:11:00 PM
13743,13743,28.66,card,2023/08/30,7:05:00 PM
13744,13744,25.97,voucher,2024/12/18,9:13:00 AM
13746,13746,39.96,voucher,2023/04/03,1:04:00 PM
13747,13747,27.64,paypal,2021/02/07,9:31:00 PM
13748,13748,70.92,paypal,2023/01/13,6:15:00 PM
13749,13749,45.47,voucher,2023/07/28,10:09:00 AM
13750,13750,23.75,voucher,2021/12/09,10:17:00 AM
13751,13751,26.25,cash,2024/04/28,5:01:00 AM
13752,13752,0.67,card,2024/02/18,12:07:00 AM
13753,13753,20.61,paypal,2024/01/09,6:07:00 AM
13754,13754,11.18,paypal,2024/03/09,4:33:00 PM
13755,13755,14.79,card,2024/07/21,3:10:00 PM
13756,13756,74.79,cash,2022/01/04,1:24:00 PM
13757,13757,50.05,paypal,2022/09/08,5:02:00 PM
13758,13758,32.16,voucher,2022/09/26,12:30:00 PM
13759,13759,48.83,voucher,2022/03/31,4:58:00 PM
13760,13760,80.94,voucher,2022/02/18,10:14:00 PM
13762,13762,0.72,voucher,2023/03/27,6:20:00 AM
13763,13763,51.43,paypal,2021/11/06,8:31:00 AM
13764,13764,55.04,voucher,2021/05/27,8:16:00 AM
13765,13765,73.96,card,2021/05/16,2:43:00 AM
13766,13766,46.8,voucher,2021/01/18,1:50:00 PM
13767,13767,68,paypal,2024/05/21,3:03:00 PM
13768,13768,15.19,paypal,2022/07/27,8:39:00 AM
13769,13769,41.15,voucher,2022/07/28,10:17:00 PM
13770,13770,75.16,paypal,2023/02/14,7:37:00 AM
13771,13771,36.97,card,2023/01/24,5:56:00 PM
13772,13772,34.75,paypal,2023/12/29,4:41:00 AM
13773,13773,12.04,cash,2021/10/29,11:46:00 AM
13774,13774,21.59,voucher,2021/09/07,10:59:00 AM
13775,13775,51.84,card,2022/01/01,9:16:00 AM
13776,13776,44.79,voucher,2023/06/24,10:03:00 AM
13777,13777,10.65,paypal,2023/09/22,8:40:00 PM
13778,13778,65.51,paypal,2024/01/12,3:31:00 PM
13779,13779,25.92,cash,2024/03/30,8:07:00 AM
13780,13780,80.95,voucher,2022/08/31,2:21:00 AM
13781,13781,28.58,cash,2023/08/10,5:52:00 PM
13782,13782,64.02,voucher,2021/06/03,9:49:00 AM
13783,13783,72.93,card,2021/10/29,3:04:00 AM
13785,13785,18.08,card,2023/08/09,8:32:00 PM
13786,13786,9.82,voucher,2022/09/26,5:48:00 PM
13787,13787,60.53,card,2024/06/01,10:37:00 PM
13788,13788,19.49,cash,2022/11/11,9:18:00 AM
13789,13789,26.86,voucher,2021/08/27,2:36:00 AM
13792,13792,45.74,paypal,2024/02/08,5:50:00 PM
13793,13793,60.99,cash,2023/11/22,7:47:00 PM
13794,13794,46.76,voucher,2022/08/31,7:55:00 PM
13795,13795,33.9,cash,2023/01/27,5:40:00 AM
13796,13796,14.69,cash,2021/11/19,4:04:00 AM
13797,13797,23.42,cash,2024/05/05,5:21:00 AM
13798,13798,9.62,cash,2022/09/18,3:22:00 AM
13800,13800,66.97,voucher,2024/11/29,8:46:00 PM
13801,13801,78.49,paypal,2021/11/16,7:11:00 AM
13802,13802,39.74,cash,2021/03/10,6:10:00 AM
13805,13805,18.05,card,2021/07/04,4:05:00 PM
13807,13807,58.02,voucher,2024/12/15,10:46:00 PM
13808,13808,42.81,card,2021/02/16,6:09:00 AM
13809,13809,23.68,voucher,2021/06/10,8:45:00 PM
13810,13810,0.45,cash,2024/01/05,3:43:00 PM
13811,13811,46.42,cash,2023/06/22,1:46:00 AM
13812,13812,53.67,card,2021/09/14,2:14:00 AM
13813,13813,52.77,voucher,2024/03/09,4:57:00 AM
13814,13814,18.95,paypal,2021/09/30,11:34:00 PM
13815,13815,39.49,voucher,2022/10/22,7:07:00 PM
13817,13817,37.21,card,2022/11/16,8:48:00 AM
13818,13818,54.51,card,2021/02/28,2:29:00 AM
13820,13820,30.43,voucher,2023/10/26,3:17:00 AM
13821,13821,35.79,cash,2022/01/03,1:28:00 PM
13822,13822,16.31,cash,2023/09/19,12:44:00 PM
13823,13823,12.09,paypal,2021/10/15,5:55:00 PM
13824,13824,49.77,cash,2021/09/24,7:26:00 PM
13826,13826,83.49,voucher,2023/04/21,4:12:00 AM
13827,13827,22.62,voucher,2022/08/11,9:14:00 AM
13829,13829,4.97,card,2021/08/30,4:11:00 PM
13830,13830,25.9,card,2023/01/16,8:29:00 AM
13831,13831,62.79,voucher,2022/10/03,3:29:00 AM
13832,13832,21.83,cash,2023/04/28,1:56:00 PM
13834,13834,8.54,paypal,2023/03/05,10:38:00 PM
13835,13835,15.05,voucher,2023/11/15,11:04:00 AM
13836,13836,55.69,card,2024/04/08,1:05:00 PM
13837,13837,49.91,voucher,2022/05/06,2:18:00 AM
13838,13838,26.91,cash,2024/12/23,2:13:00 AM
13839,13839,57.85,voucher,2021/01/06,2:00:00 AM
13840,13840,6.05,voucher,2024/03/07,1:15:00 AM
13841,13841,77.03,paypal,2024/02/09,11:51:00 PM
13842,13842,39.45,cash,2021/08/09,1:42:00 AM
13844,13844,21.77,voucher,2024/02/26,9:34:00 AM
13845,13845,66.47,voucher,2022/09/11,9:15:00 PM
13846,13846,49.99,paypal,2024/04/22,10:18:00 PM
13848,13848,45.49,paypal,2023/12/30,9:16:00 PM
13849,13849,67.64,card,2022/01/07,11:19:00 PM
13850,13850,76.14,voucher,2022/06/29,7:21:00 PM
13853,13853,40.96,paypal,2023/05/05,3:06:00 PM
13855,13855,68.03,card,2022/11/25,1:16:00 AM
13856,13856,29.83,cash,2021/07/24,6:41:00 AM
13857,13857,39.54,voucher,2022/09/06,9:27:00 AM
13858,13858,36.62,paypal,2022/12/17,12:15:00 AM
13859,13859,64.23,cash,2021/06/09,1:40:00 AM
13861,13861,52.94,voucher,2021/12/09,8:09:00 AM
13862,13862,51.75,voucher,2022/05/28,10:11:00 PM
13863,13863,30.67,cash,2023/01/05,5:52:00 PM
13865,13865,69.04,paypal,2021/02/16,11:41:00 PM
13866,13866,5.38,paypal,2022/09/25,1:38:00 PM
13867,13867,71.94,card,2021/08/14,7:06:00 AM
13868,13868,44.28,card,2024/05/08,11:06:00 PM
13869,13869,45.67,card,2024/07/07,6:49:00 PM
13870,13870,77.96,voucher,2021/06/14,12:49:00 PM
13871,13871,53.52,cash,2021/02/18,4:00:00 PM
13872,13872,20.24,voucher,2021/02/07,9:23:00 PM
13873,13873,13.03,cash,2022/02/10,2:30:00 AM
13875,13875,33.92,paypal,2022/08/02,7:55:00 AM
13876,13876,6.01,card,2024/03/30,1:45:00 PM
13877,13877,64.31,voucher,2022/03/30,3:35:00 PM
13878,13878,26.36,cash,2021/09/24,2:53:00 AM
13879,13879,62.08,voucher,2023/09/23,11:50:00 PM
13880,13880,4.49,paypal,2023/10/13,4:51:00 AM
13882,13882,35.05,cash,2023/04/04,5:49:00 PM
13883,13883,53.11,cash,2024/11/22,5:36:00 PM
13884,13884,41.14,voucher,2022/01/01,10:21:00 AM
13886,13886,52.84,paypal,2022/11/05,7:42:00 AM
13887,13887,20.65,voucher,2021/04/28,9:50:00 PM
13889,13889,11.22,card,2023/09/09,2:08:00 PM
13890,13890,60.38,card,2022/01/27,9:15:00 AM
13891,13891,54.53,voucher,2023/07/21,11:00:00 AM
13894,13894,78.77,card,2021/11/15,10:57:00 AM
13895,13895,32.58,card,2022/06/10,10:41:00 AM
13896,13896,64.52,voucher,2023/12/28,9:27:00 PM
13897,13897,73.07,card,2021/07/06,9:12:00 PM
13898,13898,7.66,card,2023/05/05,1:03:00 PM
13899,13899,71.66,paypal,2021/05/01,11:09:00 AM
13900,13900,3.13,voucher,2022/11/12,5:13:00 PM
13901,13901,3.84,card,2023/06/08,6:13:00 PM
13902,13902,35.28,paypal,2021/05/31,7:25:00 AM
13903,13903,76.83,cash,2023/04/26,2:10:00 PM
13904,13904,66.48,cash,2024/11/16,12:22:00 PM
13905,13905,65.08,cash,2024/07/31,2:26:00 AM
13906,13906,40.33,card,2021/02/04,6:28:00 AM
13907,13907,49.76,cash,2021/07/21,2:50:00 AM
13908,13908,47.1,cash,2022/09/10,10:05:00 PM
13909,13909,60.02,voucher,2022/04/15,6:19:00 AM
13910,13910,28.89,card,2023/01/03,5:34:00 AM
13911,13911,5.07,card,2023/06/03,10:41:00 AM
13912,13912,43.05,card,2022/08/31,8:46:00 AM
13913,13913,65.06,cash,2022/09/02,5:34:00 PM
13915,13915,30.57,voucher,2023/07/13,1:57:00 PM
13916,13916,48.73,paypal,2021/06/26,8:14:00 AM
13917,13917,44.93,voucher,2023/05/08,12:56:00 AM
13918,13918,28.82,card,2023/12/11,5:22:00 AM
13919,13919,6.08,paypal,2021/06/22,10:33:00 PM
13920,13920,38.35,card,2024/03/10,5:34:00 AM
13922,13922,41.15,cash,2023/01/27,5:02:00 PM
13923,13923,8.16,cash,2022/05/31,5:07:00 AM
13924,13924,69.17,voucher,2021/09/27,11:55:00 PM
13925,13925,67.03,voucher,2024/04/04,3:50:00 AM
13926,13926,15.07,voucher,2023/03/20,6:39:00 AM
13927,13927,1.1,voucher,2023/03/16,11:58:00 AM
13928,13928,45.99,voucher,2024/11/15,7:53:00 PM
13929,13929,61.03,cash,2024/12/30,6:00:00 AM
13930,13930,6.08,voucher,2022/02/06,4:46:00 AM
13933,13933,22.04,card,2022/06/15,5:19:00 PM
13934,13934,6.65,card,2022/07/02,5:21:00 PM
13935,13935,57.05,voucher,2023/01/13,4:14:00 PM
13936,13936,53.64,cash,2024/03/18,7:28:00 PM
13939,13939,41.77,cash,2023/07/23,12:10:00 PM
13940,13940,69.97,voucher,2021/07/14,4:10:00 AM
13941,13941,62,card,2024/02/03,2:48:00 AM
13942,13942,18.31,voucher,2023/06/30,11:16:00 PM
13943,13943,46.54,paypal,2023/07/11,1:52:00 AM
13944,13944,10.07,cash,2023/11/02,1:58:00 PM
13945,13945,53.64,voucher,2021/10/24,7:47:00 PM
13946,13946,35.44,paypal,2022/02/02,11:19:00 AM
13947,13947,33.33,paypal,2023/12/12,1:41:00 PM
13948,13948,11.81,paypal,2023/11/05,6:11:00 AM
13949,13949,17.91,voucher,2022/09/19,3:27:00 PM
13952,13952,33.73,paypal,2023/05/24,11:33:00 AM
13953,13953,54.16,paypal,2021/08/03,9:06:00 PM
13954,13954,65.96,cash,2024/01/05,8:44:00 AM
13955,13955,27.72,cash,2023/06/22,9:00:00 AM
13956,13956,59.27,voucher,2023/04/08,6:55:00 PM
13957,13957,67.03,paypal,2023/10/25,9:02:00 PM
13958,13958,75.97,cash,2023/01/27,9:26:00 AM
13959,13959,52.94,paypal,2021/09/30,6:15:00 AM
13960,13960,9.85,voucher,2023/02/03,6:19:00 AM
13961,13961,10.51,paypal,2021/04/30,6:13:00 AM
13962,13962,12.47,voucher,2022/01/06,9:30:00 PM
13963,13963,9.68,cash,2021/07/04,9:03:00 PM
13964,13964,51.57,voucher,2023/01/14,1:29:00 AM
13965,13965,38.39,cash,2021/08/27,1:38:00 PM
13966,13966,19.08,voucher,2022/11/01,6:01:00 AM
13967,13967,37.64,card,2024/03/20,5:05:00 AM
13968,13968,33.82,voucher,2023/04/01,8:54:00 PM
13969,13969,48.18,card,2021/11/27,10:15:00 AM
13970,13970,64.88,voucher,2023/07/25,9:34:00 AM
13971,13971,37.78,card,2021/12/23,9:39:00 PM
13974,13974,58.13,paypal,2024/04/22,9:12:00 PM
13975,13975,58.46,card,2024/05/01,1:11:00 AM
13976,13976,20.03,voucher,2024/02/02,5:59:00 PM
13977,13977,11.36,card,2024/09/01,2:15:00 AM
13978,13978,60.32,paypal,2021/09/18,6:29:00 AM
13981,13981,76.62,card,2021/03/10,11:42:00 PM
13982,13982,5.72,paypal,2024/07/23,7:02:00 AM
13984,13984,46.1,paypal,2021/12/19,9:34:00 AM
13985,13985,83.45,paypal,2022/03/22,5:51:00 PM
13987,13987,24.45,cash,2023/08/12,5:28:00 AM
13989,13989,21.11,cash,2024/03/20,9:29:00 PM
13990,13990,48.5,card,2023/11/27,2:40:00 AM
13991,13991,55.14,voucher,2022/09/11,8:36:00 PM
13992,13992,55.8,card,2021/08/13,3:54:00 AM
13993,13993,18.59,cash,2021/12/09,6:12:00 PM
13994,13994,35.52,voucher,2022/04/04,4:42:00 AM
13995,13995,52.59,card,2023/05/29,3:21:00 AM
13996,13996,30.01,voucher,2021/08/22,4:24:00 PM
13997,13997,48.5,cash,2023/12/24,11:37:00 PM
13998,13998,19,cash,2024/05/21,11:35:00 PM
13999,13999,50.25,voucher,2021/07/05,5:30:00 AM
14000,14000,63.51,paypal,2022/09/10,7:11:00 AM
14001,14001,18.03,cash,2024/10/19,8:56:00 PM
14002,14002,72.95,cash,2023/02/04,10:54:00 AM
14003,14003,18.16,card,2021/09/07,10:24:00 PM
14004,14004,25.57,cash,2022/10/19,5:41:00 PM
14005,14005,76.86,voucher,2022/04/25,12:45:00 PM
14006,14006,52.86,card,2024/08/22,10:29:00 PM
14007,14007,15.45,paypal,2021/09/06,12:18:00 PM
14010,14010,14.41,card,2023/06/06,9:02:00 AM
14011,14011,81.49,cash,2021/10/31,2:09:00 AM
14012,14012,72.6,voucher,2022/04/13,10:07:00 AM
14013,14013,30.75,cash,2022/03/03,5:04:00 PM
14014,14014,23.56,card,2022/09/09,2:17:00 AM
14015,14015,18.45,card,2023/09/22,3:36:00 PM
14017,14017,10.52,cash,2021/06/08,6:12:00 AM
14019,14019,19.39,voucher,2021/07/25,10:55:00 PM
14020,14020,54.75,paypal,2022/05/26,4:29:00 AM
14021,14021,70.19,voucher,2023/12/06,9:14:00 PM
14022,14022,57.78,voucher,2022/03/27,2:47:00 AM
14023,14023,13.95,cash,2023/11/23,10:35:00 PM
14024,14024,23.97,card,2022/02/01,10:17:00 PM
14025,14025,51.57,card,2021/07/18,12:56:00 PM
14027,14027,6.33,voucher,2021/10/19,8:52:00 AM
14029,14029,64.69,cash,2021/01/03,1:53:00 AM
14032,14032,28.49,cash,2022/08/29,9:54:00 PM
14033,14033,29.13,voucher,2021/12/03,8:57:00 PM
14034,14034,17.72,paypal,2021/09/06,2:28:00 AM
14035,14035,71.82,voucher,2021/07/05,6:53:00 PM
14036,14036,24.73,card,2023/02/17,3:54:00 PM
14037,14037,26.93,voucher,2024/08/09,2:31:00 AM
14038,14038,43.45,cash,2022/02/23,3:56:00 PM
14039,14039,63.78,voucher,2024/05/17,6:05:00 PM
14040,14040,11.22,card,2024/02/25,5:05:00 AM
14042,14042,32.57,card,2021/02/07,4:10:00 PM
14044,14044,45.46,cash,2021/12/01,11:39:00 AM
14045,14045,38.89,card,2021/01/22,6:37:00 PM
14046,14046,7.83,card,2024/01/24,11:25:00 AM
14047,14047,18.94,paypal,2024/03/14,11:47:00 PM
14048,14048,35.83,voucher,2021/12/09,4:20:00 AM
14049,14049,81.87,paypal,2021/01/09,4:39:00 AM
14051,14051,62.08,card,2023/05/21,3:51:00 PM
14052,14052,74.17,voucher,2022/08/03,6:34:00 AM
14054,14054,14.52,voucher,2021/06/21,1:03:00 PM
14055,14055,11.37,voucher,2023/03/25,7:29:00 AM
14056,14056,17.07,card,2021/10/24,7:29:00 AM
14057,14057,42.17,cash,2022/08/09,12:51:00 AM
14058,14058,28.63,cash,2021/01/06,12:03:00 PM
14059,14059,58.77,paypal,2022/05/30,12:22:00 PM
14060,14060,7.32,voucher,2024/08/09,9:40:00 PM
14061,14061,45.65,cash,2021/05/08,1:53:00 AM
14062,14062,27.37,cash,2021/07/24,2:13:00 PM
14063,14063,20.88,cash,2021/10/12,7:54:00 AM
14064,14064,16.12,paypal,2022/12/02,4:35:00 PM
14065,14065,51.76,voucher,2024/04/26,11:47:00 AM
14066,14066,65.52,voucher,2021/01/15,10:23:00 PM
14067,14067,24.77,voucher,2023/04/07,10:01:00 AM
14068,14068,58.05,paypal,2021/11/11,11:40:00 PM
14069,14069,28.8,paypal,2023/03/20,11:35:00 AM
14070,14070,53.99,cash,2022/08/22,2:39:00 AM
14071,14071,16.8,voucher,2023/07/17,2:18:00 AM
14073,14073,48.46,voucher,2021/02/01,3:03:00 PM
14074,14074,68.37,voucher,2024/04/02,10:00:00 AM
14075,14075,20.74,paypal,2023/04/22,2:36:00 PM
14076,14076,22.82,cash,2023/06/26,7:28:00 PM
14077,14077,30.23,card,2023/01/27,4:26:00 PM
14080,14080,62.07,cash,2021/11/27,3:27:00 AM
14081,14081,54.49,paypal,2022/07/27,8:09:00 AM
14083,14083,9.37,card,2022/03/16,8:43:00 PM
14084,14084,57.09,card,2021/08/24,8:04:00 PM
14086,14086,27.71,paypal,2023/12/11,9:51:00 AM
14087,14087,51.17,card,2022/07/02,6:05:00 PM
14088,14088,65.7,paypal,2021/12/21,8:39:00 AM
14089,14089,18.57,cash,2022/11/09,9:58:00 AM
14090,14090,48.01,cash,2024/05/18,1:57:00 PM
14091,14091,33.09,voucher,2022/06/01,8:08:00 PM
14092,14092,35.68,cash,2023/10/21,7:42:00 PM
14095,14095,34.92,cash,2023/07/19,3:32:00 PM
14096,14096,35.19,voucher,2022/02/20,1:08:00 AM
14097,14097,2.69,voucher,2021/07/26,12:55:00 AM
14098,14098,57.39,cash,2024/11/01,11:23:00 AM
14099,14099,11.2,voucher,2024/03/08,3:25:00 PM
14100,14100,81.3,cash,2021/04/16,1:43:00 AM
14101,14101,74.12,card,2024/11/22,5:05:00 PM
14104,14104,71.6,cash,2024/08/11,2:18:00 PM
14106,14106,41.81,paypal,2022/01/30,11:21:00 AM
14107,14107,26.45,card,2022/08/07,6:37:00 AM
14109,14109,52.23,paypal,2021/01/06,12:19:00 AM
14111,14111,18.02,paypal,2022/09/15,6:41:00 AM
14113,14113,35.98,card,2021/05/22,6:30:00 PM
14114,14114,64.74,voucher,2023/11/30,6:36:00 AM
14115,14115,52.28,voucher,2022/12/07,6:09:00 AM
14116,14116,70.46,cash,2021/05/15,8:27:00 PM
